,start,duration,confidence,loudness,tempo,tempo_confidence,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,artist_name,track_name
15869,229.49615,14.52928,0.905,-12.681,115.871,0.314,9,0.608,0,0.497,4,0.667,Juga,Oh Capablanca
15870,244.02544,21.91811,0.226,-15.353,118.383,0.354,9,0.971,1,0.722,4,0.056,Juga,Oh Capablanca
15871,265.94354,13.26144,0.92,-20.163,117.833,0.147,9,0.0,0,0.0,5,0.692,Juga,Oh Capablanca
15872,0.0,8.0645,1.0,-35.985,147.698,0.189,6,0.049,1,0.336,3,1.0,Julia Groves,Drizzling
15873,8.0645,19.71297,0.473,-33.826,145.223,0.171,6,0.04,1,0.312,3,1.0,Julia Groves,Drizzling
15874,27.77747,25.58921,0.567,-27.164,145.664,0.186,6,0.069,1,0.386,3,1.0,Julia Groves,Drizzling
15875,53.36669,12.32852,1.0,-10.86,146.517,0.737,6,0.507,1,0.473,3,1.0,Julia Groves,Drizzling
15876,65.69521,60.81311,0.582,-10.124,146.312,0.653,1,0.681,1,0.623,4,0.825,Julia Groves,Drizzling
15877,126.50832,30.46502,0.85,-25.376,145.217,0.219,6,0.111,1,0.544,3,1.0,Julia Groves,Drizzling
15878,0.0,8.36848,1.0,-16.766,133.006,0.416,0,0.603,1,0.808,4,0.938,Julia Michaels,What A Time (feat. Niall Horan)
15879,8.36848,18.97204,0.35,-9.471,132.981,0.466,0,0.78,1,0.742,4,1.0,Julia Michaels,What A Time (feat. Niall Horan)
15880,27.34051,25.24447,0.384,-6.743,132.879,0.421,0,0.2,1,0.532,4,1.0,Julia Michaels,What A Time (feat. Niall Horan)
15881,52.58499,25.71209,0.59,-10.09,133.085,0.436,0,0.785,1,0.745,4,1.0,Julia Michaels,What A Time (feat. Niall Horan)
15882,78.29708,8.12673,0.199,-7.085,133.11,0.443,0,0.591,1,0.681,4,1.0,Julia Michaels,What A Time (feat. Niall Horan)
15883,86.42382,44.22167,0.001,-5.446,133.101,0.328,0,0.722,1,0.666,4,1.0,Julia Michaels,What A Time (feat. Niall Horan)
15884,130.6455,14.12374,0.74,-5.387,131.994,0.428,0,0.375,1,0.492,4,1.0,Julia Michaels,What A Time (feat. Niall Horan)
15885,144.76923,22.17484,0.609,-2.852,131.628,0.153,0,0.656,1,0.595,4,1.0,Julia Michaels,What A Time (feat. Niall Horan)
15886,166.94408,6.3626,1.0,-43.775,134.326,0.037,0,0.0,1,0.0,4,1.0,Julia Michaels,What A Time (feat. Niall Horan)
15887,0.0,13.89927,1.0,-14.23,199.339,0.334,6,0.413,1,0.521,4,1.0,Julie Pietri,Eve lève-toi
15888,13.89927,26.22985,0.996,-5.283,199.054,0.517,6,0.339,1,0.457,4,1.0,Julie Pietri,Eve lève-toi
15889,40.12912,22.89109,0.718,-3.967,199.086,0.37,10,0.142,0,0.785,4,1.0,Julie Pietri,Eve lève-toi
15890,63.0202,17.7733,0.919,-7.041,199.362,0.637,10,0.16,0,0.567,4,1.0,Julie Pietri,Eve lève-toi
15891,80.7935,16.26482,0.519,-6.875,199.127,0.595,8,0.14,0,0.176,4,1.0,Julie Pietri,Eve lève-toi
15892,97.05832,33.14031,0.692,-5.119,199.417,0.41,10,0.661,0,0.737,4,1.0,Julie Pietri,Eve lève-toi
15893,130.19862,18.97822,0.773,-7.117,199.187,0.596,10,0.137,0,0.393,4,1.0,Julie Pietri,Eve lève-toi
15894,149.17686,28.91992,0.607,-6.651,199.029,0.436,3,0.0,0,0.196,4,1.0,Julie Pietri,Eve lève-toi
15895,178.09679,28.92456,0.66,-4.873,199.284,0.393,10,0.721,0,0.702,4,1.0,Julie Pietri,Eve lève-toi
15896,207.02135,56.03202,0.994,-6.738,199.194,0.421,10,0.092,0,0.571,4,1.0,Julie Pietri,Eve lève-toi
15897,263.05338,9.10663,1.0,-41.907,198.572,0.305,10,0.28,0,0.598,4,1.0,Julie Pietri,Eve lève-toi
15898,0.0,13.89927,1.0,-14.23,199.339,0.334,6,0.413,1,0.521,4,1.0,Julie Pietri,"Ève, lève-toi"
15899,13.89927,26.22985,0.996,-5.283,199.054,0.517,6,0.339,1,0.457,4,1.0,Julie Pietri,"Ève, lève-toi"
15900,40.12912,22.89109,0.718,-3.967,199.086,0.37,10,0.142,0,0.785,4,1.0,Julie Pietri,"Ève, lève-toi"
15901,63.0202,17.7733,0.919,-7.041,199.362,0.637,10,0.16,0,0.567,4,1.0,Julie Pietri,"Ève, lève-toi"
15902,80.7935,16.26482,0.519,-6.875,199.127,0.595,8,0.14,0,0.176,4,1.0,Julie Pietri,"Ève, lève-toi"
15903,97.05832,33.14031,0.692,-5.119,199.417,0.41,10,0.661,0,0.737,4,1.0,Julie Pietri,"Ève, lève-toi"
15904,130.19862,18.97822,0.773,-7.117,199.187,0.596,10,0.137,0,0.393,4,1.0,Julie Pietri,"Ève, lève-toi"
15905,149.17686,28.91992,0.607,-6.651,199.029,0.436,3,0.0,0,0.196,4,1.0,Julie Pietri,"Ève, lève-toi"
15906,178.09679,28.92456,0.66,-4.873,199.284,0.393,10,0.721,0,0.702,4,1.0,Julie Pietri,"Ève, lève-toi"
15907,207.02135,56.03202,0.994,-6.738,199.194,0.421,10,0.092,0,0.571,4,1.0,Julie Pietri,"Ève, lève-toi"
15908,263.05338,9.10663,1.0,-41.907,198.572,0.305,10,0.28,0,0.598,4,1.0,Julie Pietri,"Ève, lève-toi"
15909,0.0,9.0241,1.0,-10.727,117.092,0.813,0,0.0,1,0.0,4,1.0,Julien Clerc,Laissons entrer le soleil
15910,9.0241,31.73358,0.853,-7.901,118.918,0.733,11,0.839,0,0.764,4,1.0,Julien Clerc,Laissons entrer le soleil
15911,40.75767,31.91752,0.663,-7.636,118.941,0.555,11,0.763,0,0.707,4,1.0,Julien Clerc,Laissons entrer le soleil
15912,72.67519,10.63662,0.665,-6.519,119.069,0.429,11,0.25,0,0.534,4,1.0,Julien Clerc,Laissons entrer le soleil
15913,83.31182,11.32639,0.509,-7.207,120.264,0.276,7,0.002,1,0.285,4,1.0,Julien Clerc,Laissons entrer le soleil
15914,94.63821,36.01705,0.696,-8.029,120.019,0.549,4,0.037,0,0.345,4,1.0,Julien Clerc,Laissons entrer le soleil
15915,130.65524,15.44017,0.742,-7.98,120.162,0.569,4,0.13,0,0.245,4,1.0,Julien Clerc,Laissons entrer le soleil
15916,146.09541,64.85136,0.09,-6.298,121.96,0.294,11,0.528,0,0.559,4,1.0,Julien Clerc,Laissons entrer le soleil
15917,210.94678,13.29322,0.532,-5.946,121.8,0.206,2,0.0,1,0.0,4,1.0,Julien Clerc,Laissons entrer le soleil
15918,0.0,8.7266,1.0,-12.758,97.143,0.703,7,0.074,1,0.535,4,1.0,Julien Clerc,Ma préférence
15919,8.7266,14.08116,0.544,-9.155,98.0,0.6,0,0.21,0,0.23,4,1.0,Julien Clerc,Ma préférence
15920,22.80776,23.76005,0.398,-9.435,97.848,0.514,6,0.467,1,0.425,4,0.781,Julien Clerc,Ma préférence
15921,46.56781,17.91274,0.031,-8.037,97.371,0.573,0,0.105,0,0.516,4,0.926,Julien Clerc,Ma préférence
15922,64.48055,22.73389,0.242,-6.786,97.677,0.567,6,0.56,1,0.516,4,1.0,Julien Clerc,Ma préférence
15923,87.21444,20.2175,0.458,-10.458,98.148,0.319,0,0.898,0,0.728,4,1.0,Julien Clerc,Ma préférence
15924,107.43194,37.43493,0.694,-5.758,97.871,0.542,3,0.453,0,0.486,4,1.0,Julien Clerc,Ma préférence
15925,144.86687,12.89229,0.268,-5.074,98.0,0.355,3,0.859,0,0.689,4,1.0,Julien Clerc,Ma préférence
15926,157.75916,9.81563,0.514,-6.748,97.739,0.255,3,0.476,1,0.704,4,1.0,Julien Clerc,Ma préférence
15927,167.57478,29.74581,0.271,-6.273,98.596,0.255,3,0.178,0,0.486,4,1.0,Julien Clerc,Ma préférence
15928,197.3206,9.54606,1.0,-28.597,98.151,0.255,3,0.389,0,0.38,4,1.0,Julien Clerc,Ma préférence
15929,0.0,11.7226,1.0,-15.18,90.031,0.9,2,0.0,1,0.0,4,1.0,Julien Clerc,Mélissa
15930,11.7226,10.68498,0.525,-8.477,89.977,0.89,7,0.077,1,0.35,4,1.0,Julien Clerc,Mélissa
15931,22.40758,19.65337,0.095,-7.911,89.794,0.766,2,0.002,1,0.279,4,0.926,Julien Clerc,Mélissa
15932,42.06095,24.81774,0.111,-8.344,89.858,0.73,7,0.077,1,0.505,4,1.0,Julien Clerc,Mélissa
15933,66.87868,14.89253,0.015,-7.511,89.663,0.73,7,0.082,1,0.425,4,1.0,Julien Clerc,Mélissa
15934,81.77122,15.75849,0.333,-6.993,89.757,0.703,7,0.636,1,0.56,4,0.647,Julien Clerc,Mélissa
15935,97.5297,22.03697,0.26,-6.791,86.853,0.472,2,0.0,1,0.0,4,0.769,Julien Clerc,Mélissa
15936,119.56667,8.0225,0.504,-12.2,89.872,0.858,2,0.0,1,0.0,4,1.0,Julien Clerc,Mélissa
15937,127.58917,12.09172,0.387,-7.686,89.733,0.793,2,0.053,1,0.444,4,1.0,Julien Clerc,Mélissa
15938,139.6809,30.12474,0.338,-6.912,85.607,0.476,7,0.0,1,0.009,4,0.771,Julien Clerc,Mélissa
15939,169.80563,10.30104,0.975,-28.207,89.649,0.304,2,0.0,1,0.0,4,1.0,Julien Clerc,Mélissa
15940,0.0,15.25071,1.0,-18.964,120.095,0.355,0,0.0,1,0.0,4,0.966,Julien Doré,Paris-Seychelles
15941,15.25071,33.49714,1.0,-10.658,119.949,0.457,4,0.561,0,0.513,4,1.0,Julien Doré,Paris-Seychelles
15942,48.74785,10.99769,0.278,-7.09,120.098,0.622,4,0.209,0,0.399,4,1.0,Julien Doré,Paris-Seychelles
15943,59.74554,37.99556,0.1,-6.177,120.098,0.516,4,0.307,0,0.211,4,1.0,Julien Doré,Paris-Seychelles
15944,97.7411,11.99614,0.257,-7.436,120.219,0.796,4,0.0,0,0.0,4,1.0,Julien Doré,Paris-Seychelles
15945,109.73724,34.00856,0.231,-8.973,119.882,0.457,2,0.087,1,0.333,4,1.0,Julien Doré,Paris-Seychelles
15946,143.7458,33.51448,0.007,-5.012,120.1,0.393,4,0.446,0,0.391,4,1.0,Julien Doré,Paris-Seychelles
15947,177.26028,20.57972,0.876,-15.405,119.705,0.348,4,0.078,0,0.576,4,1.0,Julien Doré,Paris-Seychelles
15948,0.0,16.21592,1.0,-11.698,113.863,0.416,4,0.094,1,0.274,4,1.0,Justice,D.A.N.C.E
15949,16.21592,14.37176,0.483,-7.529,112.975,0.342,4,0.017,1,0.311,4,1.0,Justice,D.A.N.C.E
15950,30.58768,48.86976,0.631,-4.671,113.067,0.42,6,0.641,0,0.588,4,1.0,Justice,D.A.N.C.E
15951,79.45744,48.28377,0.281,-4.422,113.192,0.41,6,0.355,0,0.384,4,1.0,Justice,D.A.N.C.E
15952,127.74121,16.47187,0.5,-4.67,112.996,0.414,2,0.062,1,0.471,4,1.0,Justice,D.A.N.C.E
15953,144.21307,18.0019,0.299,-4.041,112.982,0.348,6,0.406,0,0.41,4,1.0,Justice,D.A.N.C.E
15954,162.21497,51.04394,0.523,-4.172,112.959,0.26,4,0.052,1,0.407,4,1.0,Justice,D.A.N.C.E
15955,213.25891,21.76678,0.145,-7.378,113.022,0.323,6,0.129,0,0.306,4,1.0,Justice,D.A.N.C.E
15956,235.0257,7.24098,1.0,-20.705,112.659,0.285,9,0.12,1,0.651,4,0.923,Justice,D.A.N.C.E
15957,0.0,5.61244,1.0,-14.837,116.655,0.176,2,0.0,1,0.0,1,0.857,Justice,Genesis
15958,5.61244,34.02219,0.172,-11.789,118.514,0.218,9,0.035,1,0.278,4,0.804,Justice,Genesis
15959,39.63463,98.37411,1.0,-5.036,117.091,0.46,4,0.071,0,0.394,4,1.0,Justice,Genesis
15960,138.00874,47.82491,0.507,-4.37,116.949,0.467,0,0.239,0,0.396,4,1.0,Justice,Genesis
15961,185.83365,10.09123,0.694,-8.635,119.47,0.172,7,0.054,1,0.324,4,1.0,Justice,Genesis
15962,195.92488,18.4551,0.657,-7.113,117.216,0.255,0,0.032,1,0.416,4,1.0,Justice,Genesis
15963,214.37997,20.58002,0.865,-3.049,122.196,0.435,10,0.701,1,0.383,4,0.976,Justice,Genesis
15964,0.0,16.19713,1.0,-18.333,127.036,0.896,4,0.023,1,0.306,4,1.0,Justice,New Lands
15965,16.19713,44.41389,0.829,-6.714,126.978,0.593,4,0.305,1,0.414,4,0.932,Justice,New Lands
15966,60.61101,14.17891,0.403,-3.151,126.839,0.567,1,0.03,0,0.431,4,1.0,Justice,New Lands
15967,74.78992,14.64638,0.312,-5.918,126.941,0.385,4,0.391,1,0.478,4,1.0,Justice,New Lands
15968,89.4363,32.12638,0.132,-5.106,126.886,0.373,4,0.69,1,0.19,4,0.938,Justice,New Lands
15969,121.56268,29.69952,0.437,-3.264,126.864,0.566,11,0.0,0,0.165,4,0.984,Justice,New Lands
15970,151.2622,10.94686,0.866,-13.768,160.035,0.528,4,0.0,1,0.0,5,0.964,Justice,New Lands
15971,162.20908,12.37416,0.58,-6.049,159.939,0.531,4,0.123,1,0.334,5,0.429,Justice,New Lands
15972,174.58324,31.54586,0.156,-3.555,159.847,0.182,9,0.532,1,0.472,4,0.614,Justice,New Lands
15973,206.12907,13.24121,1.0,-18.294,126.964,0.593,9,0.662,1,0.737,4,1.0,Justice,New Lands
15974,219.37029,35.12305,0.957,-3.304,126.927,0.52,1,0.466,0,0.473,4,1.0,Justice,New Lands
15975,0.0,17.27905,1.0,-32.963,114.242,0.175,1,0.0,1,0.0,4,0.931,Justice,Safe and Sound
15976,17.27905,25.04012,1.0,-13.098,111.779,0.193,1,0.259,0,0.351,4,0.174,Justice,Safe and Sound
15977,42.31917,58.92269,0.905,-5.477,115.0,0.441,2,0.42,1,0.466,4,1.0,Justice,Safe and Sound
15978,101.24186,15.65089,0.383,-6.739,115.071,0.56,1,0.116,0,0.338,4,1.0,Justice,Safe and Sound
15979,116.89275,40.08401,0.536,-4.983,115.147,0.5,6,0.52,0,0.545,4,1.0,Justice,Safe and Sound
15980,156.97676,23.44251,0.336,-3.73,112.135,0.239,6,0.819,0,0.731,4,0.952,Justice,Safe and Sound
15981,180.41927,11.0869,0.041,-3.388,114.734,0.332,6,0.139,0,0.511,4,1.0,Justice,Safe and Sound
15982,191.50616,25.55857,0.272,-6.24,115.031,0.644,6,0.045,1,0.423,4,1.0,Justice,Safe and Sound
15983,217.06474,25.64253,0.355,-4.476,115.096,0.443,6,0.029,0,0.4,4,1.0,Justice,Safe and Sound
15984,242.70728,17.27122,0.378,-3.692,114.569,0.191,1,0.02,0,0.408,4,1.0,Justice,Safe and Sound
15985,259.9785,33.02058,0.04,-3.462,114.765,0.223,6,0.966,0,0.798,4,1.0,Justice,Safe and Sound
15986,292.99908,33.36891,0.043,-3.075,115.02,0.227,2,0.032,1,0.45,4,1.0,Justice,Safe and Sound
15987,326.36798,18.93564,1.0,-9.864,114.929,0.856,1,0.136,1,0.417,4,1.0,Justice,Safe and Sound
15988,0.0,8.01855,1.0,-6.4,122.855,0.538,9,0.0,0,0.0,4,1.0,Justice,We Are Your Friends - Justice Vs Simian
15989,8.01855,30.72996,1.0,0.373,123.022,0.513,10,0.141,1,0.48,4,1.0,Justice,We Are Your Friends - Justice Vs Simian
15990,38.7485,32.69355,0.558,1.818,122.884,0.29,9,0.814,0,0.704,4,0.591,Justice,We Are Your Friends - Justice Vs Simian
15991,71.44205,19.02615,1.0,-0.191,122.96,0.72,2,0.328,1,0.718,5,0.853,Justice,We Are Your Friends - Justice Vs Simian
15992,90.4682,23.22364,0.179,0.904,123.17,0.456,4,0.18,1,0.204,4,0.576,Justice,We Are Your Friends - Justice Vs Simian
15993,113.69184,12.12778,0.668,0.399,123.725,0.204,0,0.0,1,0.0,4,1.0,Justice,We Are Your Friends - Justice Vs Simian
15994,125.81963,39.00362,0.118,2.04,122.867,0.174,0,0.0,1,0.0,4,1.0,Justice,We Are Your Friends - Justice Vs Simian
15995,164.82326,34.22821,0.609,2.461,122.93,0.208,7,0.031,0,0.372,4,0.793,Justice,We Are Your Friends - Justice Vs Simian
15996,199.05145,25.11123,0.124,2.18,125.96,0.203,2,0.298,1,0.569,5,0.595,Justice,We Are Your Friends - Justice Vs Simian
15997,224.16269,20.47795,0.128,1.936,123.067,0.388,9,0.929,0,0.785,4,0.5,Justice,We Are Your Friends - Justice Vs Simian
15998,244.64064,18.13269,0.926,0.791,123.009,0.518,9,0.0,0,0.0,4,1.0,Justice,We Are Your Friends - Justice Vs Simian
15999,0.0,10.61409,1.0,-11.621,96.889,0.893,1,0.4,1,0.534,4,1.0,Justin Bieber,Boyfriend
16000,10.61409,29.68833,0.855,-6.761,96.989,0.764,11,0.324,1,0.06,4,1.0,Justin Bieber,Boyfriend
16001,40.30242,22.26888,0.286,-5.647,96.943,0.666,8,0.0,1,0.0,4,1.0,Justin Bieber,Boyfriend
16002,62.5713,11.75592,0.449,-7.19,97.0,0.871,10,0.26,0,0.404,4,1.0,Justin Bieber,Boyfriend
16003,74.32723,34.63054,0.458,-5.632,97.023,0.657,10,0.422,0,0.54,4,1.0,Justin Bieber,Boyfriend
16004,108.95776,14.223,0.3,-6.091,97.107,0.602,10,0.318,0,0.535,4,1.0,Justin Bieber,Boyfriend
16005,123.18077,48.15257,0.238,-5.002,96.96,0.495,10,0.019,0,0.352,4,1.0,Justin Bieber,Boyfriend
16006,0.0,8.24699,1.0,-8.747,105.298,0.669,3,0.0,1,0.0,4,1.0,Justin Bieber,Friends (with BloodPop®)
16007,8.24699,31.99107,0.535,-5.795,105.038,0.71,10,0.766,0,0.589,4,1.0,Justin Bieber,Friends (with BloodPop®)
16008,40.23806,17.71824,0.432,-4.924,104.973,0.565,0,0.0,0,0.023,4,1.0,Justin Bieber,Friends (with BloodPop®)
16009,57.9563,19.42885,0.4,-4.404,105.121,0.397,0,0.595,0,0.556,4,1.0,Justin Bieber,Friends (with BloodPop®)
16010,77.38515,17.14148,0.511,-6.356,105.038,0.748,10,0.0,0,0.0,4,1.0,Justin Bieber,Friends (with BloodPop®)
16011,94.52663,19.427,0.425,-5.312,104.96,0.654,10,0.02,0,0.149,4,1.0,Justin Bieber,Friends (with BloodPop®)
16012,113.95362,16.57349,0.028,-4.863,104.977,0.531,10,0.198,1,0.346,4,1.0,Justin Bieber,Friends (with BloodPop®)
16013,130.52711,20.01365,0.345,-4.199,104.93,0.352,8,0.195,1,0.481,4,1.0,Justin Bieber,Friends (with BloodPop®)
16014,150.54077,15.43513,0.559,-6.616,104.9,0.496,0,0.364,0,0.33,4,1.0,Justin Bieber,Friends (with BloodPop®)
16015,165.9759,19.40498,0.692,-3.276,105.116,0.225,8,0.599,1,0.564,4,1.0,Justin Bieber,Friends (with BloodPop®)
16016,185.38087,4.08579,0.773,-31.822,0.0,0.0,3,0.0,1,0.0,4,1.0,Justin Bieber,Friends (with BloodPop®)
16017,0.0,7.42564,1.0,-9.101,127.874,0.562,6,0.275,0,0.274,5,1.0,Justin Bieber,Love Yourself
16018,7.42564,13.05584,0.204,-9.75,125.199,0.559,11,0.266,1,0.432,5,1.0,Justin Bieber,Love Yourself
16019,20.48149,25.02166,0.265,-9.864,116.029,0.495,4,0.306,1,0.536,5,0.548,Justin Bieber,Love Yourself
16020,45.50314,13.22151,0.695,-8.392,100.464,0.682,4,0.634,1,0.651,4,1.0,Justin Bieber,Love Yourself
16021,58.72466,38.46231,0.382,-10.174,100.224,0.641,4,0.514,1,0.573,4,0.952,Justin Bieber,Love Yourself
16022,97.18696,22.43472,0.142,-9.929,100.67,0.589,4,0.203,1,0.456,4,0.882,Justin Bieber,Love Yourself
16023,119.62168,34.73232,0.49,-9.227,100.184,0.674,4,0.547,1,0.595,4,1.0,Justin Bieber,Love Yourself
16024,154.354,19.26201,0.765,-10.045,99.958,0.565,9,0.227,1,0.346,4,1.0,Justin Bieber,Love Yourself
16025,173.61601,17.72511,0.604,-9.366,101.932,0.503,8,0.149,0,0.313,4,1.0,Justin Bieber,Love Yourself
16026,191.34113,23.96371,0.058,-10.106,100.246,0.727,4,0.667,1,0.732,4,1.0,Justin Bieber,Love Yourself
16027,215.30482,18.41517,0.23,-9.217,100.282,0.619,4,0.541,1,0.583,4,1.0,Justin Bieber,Love Yourself
16028,0.0,10.68185,1.0,-8.136,100.319,0.343,3,0.344,1,0.657,4,1.0,Justin Bieber,Sorry
16029,10.68185,37.4817,0.585,-7.961,100.056,0.556,10,0.0,0,0.0,4,0.949,Justin Bieber,Sorry
16030,48.16355,19.81332,0.458,-2.715,100.015,0.419,0,0.945,0,0.701,4,1.0,Justin Bieber,Sorry
16031,67.97687,25.80105,0.391,-3.056,99.938,0.468,0,0.139,0,0.522,4,1.0,Justin Bieber,Sorry
16032,93.77792,13.79182,0.835,-7.513,100.117,0.612,8,0.41,1,0.598,4,1.0,Justin Bieber,Sorry
16033,107.56974,14.25868,0.568,-5.926,99.535,0.412,3,0.652,1,0.701,4,1.0,Justin Bieber,Sorry
16034,121.82843,28.93714,0.138,-2.797,98.029,0.4,0,0.759,0,0.659,4,1.0,Justin Bieber,Sorry
16035,150.76556,37.20626,0.427,-2.345,99.996,0.431,10,0.07,0,0.484,4,1.0,Justin Bieber,Sorry
16036,187.97183,12.81483,0.91,-5.217,99.975,0.221,0,0.212,0,0.54,4,1.0,Justin Bieber,Sorry
16037,0.0,13.62405,1.0,-12.917,124.994,0.873,3,0.148,1,0.638,4,1.0,Justin Bieber,What Do You Mean?
16038,13.62405,33.11947,1.0,-7.383,124.963,0.718,1,0.102,1,0.381,4,1.0,Justin Bieber,What Do You Mean?
16039,46.74352,15.35794,0.633,-11.034,124.827,0.654,3,0.62,1,0.578,4,1.0,Justin Bieber,What Do You Mean?
16040,62.10146,31.20313,0.569,-7.228,125.046,0.667,5,0.325,0,0.466,4,1.0,Justin Bieber,What Do You Mean?
16041,93.30459,31.16201,0.515,-11.708,125.093,0.67,3,0.278,1,0.376,4,1.0,Justin Bieber,What Do You Mean?
16042,124.46661,30.28002,0.609,-6.876,124.925,0.602,1,0.177,1,0.401,4,1.0,Justin Bieber,What Do You Mean?
16043,154.74663,12.47973,0.643,-10.698,125.2,0.67,0,0.456,0,0.572,4,1.0,Justin Bieber,What Do You Mean?
16044,167.22636,38.45364,0.183,-6.701,125.135,0.611,5,0.009,0,0.292,4,1.0,Justin Bieber,What Do You Mean?
16045,0.0,25.97436,1.0,-13.069,78.074,0.156,3,0.394,1,0.515,3,0.167,Justin Timberlake,Mirrors
16046,25.97436,88.43676,0.67,-5.473,76.99,0.508,8,0.341,1,0.548,3,0.085,Justin Timberlake,Mirrors
16047,114.41112,21.04184,0.291,-6.416,77.045,0.523,5,0.0,0,0.0,4,1.0,Justin Timberlake,Mirrors
16048,135.45296,15.58998,0.332,-5.421,77.003,0.588,5,0.699,0,0.588,4,1.0,Justin Timberlake,Mirrors
16049,151.04295,21.80667,0.554,-4.811,77.072,0.482,8,0.673,1,0.576,4,1.0,Justin Timberlake,Mirrors
16050,172.84962,46.59778,0.05,-4.737,76.504,0.382,5,0.614,0,0.646,4,0.843,Justin Timberlake,Mirrors
16051,219.44739,15.1094,0.696,-6.231,74.465,0.402,3,0.462,1,0.553,4,0.812,Justin Timberlake,Mirrors
16052,234.5568,15.67172,0.302,-6.604,76.858,0.531,3,0.511,1,0.544,4,1.0,Justin Timberlake,Mirrors
16053,250.22852,25.4309,0.366,-5.753,75.993,0.45,3,0.2,1,0.415,4,1.0,Justin Timberlake,Mirrors
16054,275.65942,26.56626,0.54,-5.581,76.892,0.399,3,0.16,1,0.474,4,1.0,Justin Timberlake,Mirrors
16055,302.22568,22.57424,0.349,-10.003,77.181,0.355,3,0.64,1,0.528,4,1.0,Justin Timberlake,Mirrors
16056,324.79993,23.3467,0.998,-13.22,77.155,0.622,3,0.81,1,0.529,4,1.0,Justin Timberlake,Mirrors
16057,348.1466,11.28369,0.394,-10.58,71.554,0.692,10,0.087,1,0.293,4,1.0,Justin Timberlake,Mirrors
16058,359.4303,21.03427,0.135,-11.565,77.289,0.649,0,0.182,0,0.453,4,1.0,Justin Timberlake,Mirrors
16059,380.46457,70.90439,0.315,-8.585,77.079,0.502,5,0.037,0,0.449,4,1.0,Justin Timberlake,Mirrors
16060,451.36896,32.7777,0.191,-12.339,76.97,0.63,5,0.842,0,0.712,4,1.0,Justin Timberlake,Mirrors
16061,0.0,9.21698,1.0,-5.703,98.065,0.834,4,0.066,1,0.179,4,1.0,Justin Timberlake,Montana
16062,9.21698,23.87704,0.379,-4.878,97.977,0.775,1,0.0,0,0.0,4,1.0,Justin Timberlake,Montana
16063,33.09402,11.02237,0.213,-4.516,97.896,0.708,0,0.0,1,0.0,4,1.0,Justin Timberlake,Montana
16064,44.11639,8.56934,0.149,-4.755,98.057,0.686,0,0.0,1,0.0,4,1.0,Justin Timberlake,Montana
16065,52.68574,8.57245,0.162,-4.819,98.001,0.725,9,0.0,0,0.0,4,1.0,Justin Timberlake,Montana
16066,61.25818,7.34187,0.397,-4.743,98.142,0.681,11,0.252,0,0.4,4,1.0,Justin Timberlake,Montana
16067,68.60005,12.86357,0.336,-4.913,98.01,0.788,9,0.702,0,0.541,4,1.0,Justin Timberlake,Montana
16068,81.46363,19.60096,0.58,-4.244,97.929,0.601,9,0.699,1,0.339,4,1.0,Justin Timberlake,Montana
16069,101.06459,18.96982,0.374,-5.442,98.087,0.625,11,0.311,0,0.267,4,1.0,Justin Timberlake,Montana
16070,120.03441,7.34305,0.526,-4.671,98.088,0.68,1,0.0,0,0.0,4,1.0,Justin Timberlake,Montana
16071,127.37746,12.86104,0.311,-4.846,98.047,0.813,2,0.089,1,0.386,4,1.0,Justin Timberlake,Montana
16072,140.2385,9.79521,0.427,-4.415,97.898,0.597,9,0.071,1,0.402,4,1.0,Justin Timberlake,Montana
16073,150.0337,29.38682,0.303,-4.169,97.972,0.603,4,0.579,0,0.51,4,1.0,Justin Timberlake,Montana
16074,179.42052,20.20555,0.294,-4.019,98.009,0.601,4,0.752,0,0.571,4,1.0,Justin Timberlake,Montana
16075,199.62607,28.78287,0.497,-4.674,97.956,0.619,2,0.027,1,0.388,4,1.0,Justin Timberlake,Montana
16076,228.40894,42.24184,0.246,-5.977,98.021,0.688,9,0.72,1,0.432,4,1.0,Justin Timberlake,Montana
16077,270.6508,9.25588,1.0,-34.45,97.904,0.653,9,0.0,0,0.0,4,1.0,Justin Timberlake,Montana
16078,0.0,30.71865,1.0,-21.146,185.774,0.339,2,0.783,1,0.491,3,1.0,K'NAAN,Immigrants (We Get The Job Done)
16079,30.71865,37.21927,1.0,-9.526,194.198,0.46,2,0.022,1,0.551,3,0.717,K'NAAN,Immigrants (We Get The Job Done)
16080,67.93792,20.06031,0.195,-8.254,193.272,0.406,2,0.0,1,0.0,4,0.877,K'NAAN,Immigrants (We Get The Job Done)
16081,87.99823,42.33173,0.772,-8.956,194.051,0.488,9,0.0,1,0.053,4,1.0,K'NAAN,Immigrants (We Get The Job Done)
16082,130.32996,16.76236,0.529,-8.169,194.053,0.416,9,0.0,1,0.0,4,1.0,K'NAAN,Immigrants (We Get The Job Done)
16083,147.09232,19.9982,0.948,-13.209,193.76,0.522,9,0.538,1,0.562,4,1.0,K'NAAN,Immigrants (We Get The Job Done)
16084,167.09052,41.98318,0.944,-8.272,193.019,0.483,2,0.012,1,0.343,4,0.993,K'NAAN,Immigrants (We Get The Job Done)
16085,209.0737,36.93134,0.981,-9.245,193.89,0.582,6,0.005,0,0.102,4,0.974,K'NAAN,Immigrants (We Get The Job Done)
16086,246.00504,35.59138,1.0,-8.885,194.125,0.472,2,0.046,1,0.512,4,0.991,K'NAAN,Immigrants (We Get The Job Done)
