,start,duration,confidence,loudness,tempo,tempo_confidence,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,artist_name,track_name
2345,76.00322,20.65354,0.258,-6.746,122.132,0.565,8,0.354,1,0.548,4,1.0,Ashnikko,Daisy
2346,96.65676,41.81944,0.212,-3.112,121.929,0.661,8,0.844,1,0.639,4,1.0,Ashnikko,Daisy
2347,138.4762,8.04693,0.985,-12.647,122.202,0.94,3,0.705,1,0.606,4,1.0,Ashnikko,Daisy
2348,0.0,9.1808,1.0,-23.165,119.855,0.331,7,0.325,0,0.687,4,0.933,Astrid S,Hurts So Good
2349,9.1808,17.01558,0.318,-11.394,120.056,0.496,7,0.666,0,0.617,4,1.0,Astrid S,Hurts So Good
2350,26.19638,15.00589,0.258,-5.034,119.946,0.612,7,0.329,0,0.651,4,1.0,Astrid S,Hurts So Good
2351,41.20227,33.50868,0.362,-2.306,120.013,0.415,7,0.797,0,0.876,4,1.0,Astrid S,Hurts So Good
2352,74.71094,30.00054,0.559,-9.278,120.007,0.584,7,0.785,0,0.714,4,1.0,Astrid S,Hurts So Good
2353,104.71149,34.53405,0.208,-2.202,120.094,0.394,7,0.683,0,0.886,4,1.0,Astrid S,Hurts So Good
2354,139.24554,19.28464,0.598,-9.994,120.399,0.419,10,0.066,1,0.441,4,1.0,Astrid S,Hurts So Good
2355,158.53018,33.93159,0.763,-2.477,120.22,0.389,7,0.694,0,0.843,4,1.0,Astrid S,Hurts So Good
2356,192.46178,16.2668,1.0,-38.144,120.612,0.206,7,0.093,0,0.609,4,1.0,Astrid S,Hurts So Good
2357,0.0,12.87302,1.0,-13.367,79.952,0.766,6,0.112,1,0.287,4,1.0,Astronautalis,"The River, the Woods"
2358,12.87302,23.99672,0.79,-8.811,80.345,0.482,10,0.535,0,0.644,4,1.0,Astronautalis,"The River, the Woods"
2359,36.86974,26.26575,0.085,-7.38,80.269,0.445,10,0.141,0,0.307,4,1.0,Astronautalis,"The River, the Woods"
2360,63.13549,8.96651,0.397,-11.339,80.35,0.475,1,0.542,1,0.499,4,1.0,Astronautalis,"The River, the Woods"
2361,72.10199,26.08999,0.606,-5.098,81.079,0.165,6,0.0,1,0.0,4,1.0,Astronautalis,"The River, the Woods"
2362,98.19198,47.89567,0.509,-6.425,80.176,0.47,10,0.317,0,0.433,4,1.0,Astronautalis,"The River, the Woods"
2363,146.08765,10.60571,0.369,-8.424,80.237,0.404,10,0.0,0,0.0,4,1.0,Astronautalis,"The River, the Woods"
2364,156.69336,25.81397,0.462,-4.812,79.023,0.148,10,0.0,0,0.0,4,1.0,Astronautalis,"The River, the Woods"
2365,182.50732,16.07933,0.107,-8.806,81.437,0.222,5,0.014,0,0.245,4,0.941,Astronautalis,"The River, the Woods"
2366,0.0,11.37709,1.0,-24.511,161.211,0.708,10,0.251,0,0.458,4,1.0,Astronautalis,The Story of My Life (feat. P.O.S.)
2367,11.37709,19.95486,1.0,-10.098,161.428,0.336,2,0.596,0,0.476,4,1.0,Astronautalis,The Story of My Life (feat. P.O.S.)
2368,31.33195,28.94535,0.418,-7.268,161.211,0.346,0,0.063,1,0.394,4,0.974,Astronautalis,The Story of My Life (feat. P.O.S.)
2369,60.2773,11.20688,0.625,-12.581,164.931,0.44,0,0.062,1,0.088,4,1.0,Astronautalis,The Story of My Life (feat. P.O.S.)
2370,71.48418,24.9038,0.746,-7.653,161.129,0.535,9,0.639,0,0.551,4,0.864,Astronautalis,The Story of My Life (feat. P.O.S.)
2371,96.38798,21.78635,0.81,-14.822,162.961,0.212,5,0.394,1,0.412,5,0.717,Astronautalis,The Story of My Life (feat. P.O.S.)
2372,118.17433,48.76561,0.886,-7.146,161.153,0.38,9,0.282,0,0.367,4,0.944,Astronautalis,The Story of My Life (feat. P.O.S.)
2373,166.93994,24.19273,0.449,-5.668,161.408,0.34,9,0.611,0,0.536,4,0.968,Astronautalis,The Story of My Life (feat. P.O.S.)
2374,191.13268,11.90141,0.818,-13.083,161.593,0.201,0,0.0,1,0.0,4,1.0,Astronautalis,The Story of My Life (feat. P.O.S.)
2375,203.03409,13.31258,0.734,-20.653,162.637,0.196,0,0.0,1,0.0,4,1.0,Astronautalis,The Story of My Life (feat. P.O.S.)
2376,0.0,11.44426,1.0,-7.069,89.34,0.798,1,0.468,1,0.405,4,1.0,Atmosphere,Always Coming Back Home To You
2377,11.44426,202.73393,0.872,-4.153,86.891,0.617,9,0.334,1,0.354,4,0.89,Atmosphere,Always Coming Back Home To You
2378,214.17819,19.92408,0.885,-26.32,84.168,0.459,10,0.064,0,0.403,4,0.526,Atmosphere,Always Coming Back Home To You
2379,234.10228,22.82663,0.927,-9.439,83.945,0.055,1,0.0,1,0.0,4,0.815,Atmosphere,Always Coming Back Home To You
2380,256.92892,114.12256,1.0,-3.271,84.016,0.762,8,0.0,0,0.0,4,1.0,Atmosphere,Always Coming Back Home To You
2381,371.05148,35.71288,0.038,-2.55,84.098,0.778,6,0.043,1,0.294,4,1.0,Atmosphere,Always Coming Back Home To You
2382,406.76434,26.46594,0.04,-2.983,84.007,0.691,10,0.0,0,0.279,4,1.0,Atmosphere,Always Coming Back Home To You
2383,433.2303,94.23616,0.095,-3.047,84.018,0.701,8,0.343,0,0.205,4,1.0,Atmosphere,Always Coming Back Home To You
2384,527.46643,12.86054,0.295,-4.986,83.953,0.491,7,0.101,1,0.358,4,1.0,Atmosphere,Always Coming Back Home To You
2385,540.32697,10.71301,0.176,-8.46,84.02,0.648,0,0.0,1,0.0,4,1.0,Atmosphere,Always Coming Back Home To You
2386,0.0,12.19595,1.0,-14.684,90.483,0.687,1,0.0,1,0.0,4,0.941,Atmosphere,Besos
2387,12.19595,20.03052,0.633,-4.348,90.037,0.67,11,0.0,0,0.0,4,1.0,Atmosphere,Besos
2388,32.22648,38.64001,0.247,-4.327,90.069,0.683,1,0.661,1,0.339,4,1.0,Atmosphere,Besos
2389,70.86649,25.33807,0.439,-3.872,90.015,0.646,1,0.659,1,0.242,4,1.0,Atmosphere,Besos
2390,96.20456,13.31372,0.281,-3.967,91.518,0.625,1,0.0,1,0.0,4,1.0,Atmosphere,Besos
2391,109.51828,28.69058,0.265,-3.892,90.018,0.627,1,0.63,1,0.33,4,1.0,Atmosphere,Besos
2392,138.20886,23.34854,0.272,-4.042,90.046,0.597,1,0.0,1,0.0,4,1.0,Atmosphere,Besos
2393,161.5574,20.00642,0.916,-17.536,90.067,0.464,1,0.759,1,0.541,4,1.0,Atmosphere,Besos
2394,181.56383,44.03618,0.657,-7.276,90.099,0.6,1,0.0,1,0.0,4,1.0,Atmosphere,Besos
2395,0.0,19.47741,1.0,-8.877,95.032,0.925,4,0.0,1,0.0,4,1.0,Atmosphere,Bitter
2396,19.47741,80.19676,0.714,-4.567,95.022,0.863,6,0.585,1,0.552,4,1.0,Atmosphere,Bitter
2397,99.67417,9.48466,0.358,-5.512,94.913,0.882,11,0.051,1,0.409,4,1.0,Atmosphere,Bitter
2398,109.15883,66.93831,0.29,-4.682,94.966,0.871,6,0.413,1,0.389,4,1.0,Atmosphere,Bitter
2399,176.09714,25.88641,0.012,-4.017,95.058,0.87,8,0.501,0,0.421,4,1.0,Atmosphere,Bitter
2400,201.98355,21.48225,0.373,-5.961,95.019,0.823,9,0.024,1,0.3,4,1.0,Atmosphere,Bitter
2401,223.4658,23.98435,0.227,-5.401,94.869,0.781,8,0.352,0,0.403,4,1.0,Atmosphere,Bitter
2402,247.45015,12.00318,1.0,-21.776,92.873,0.283,6,0.119,1,0.4,4,1.0,Atmosphere,Bitter
2403,0.0,19.52621,1.0,-18.11,90.758,0.348,0,0.101,0,0.43,4,1.0,Atmosphere,Everything
2404,19.52621,21.21801,0.961,-4.084,90.616,0.398,6,0.024,0,0.318,4,1.0,Atmosphere,Everything
2405,40.74422,85.3813,0.345,-4.059,89.91,0.514,6,0.005,0,0.135,4,1.0,Atmosphere,Everything
2406,126.12552,23.94562,0.043,-4.193,90.183,0.55,6,0.818,0,0.605,4,1.0,Atmosphere,Everything
2407,150.07114,19.21508,0.18,-4.46,92.087,0.465,6,0.51,0,0.416,4,1.0,Atmosphere,Everything
2408,169.28621,41.36717,0.122,-4.282,90.05,0.458,4,0.398,1,0.474,4,1.0,Atmosphere,Everything
2409,210.6534,7.51995,0.862,-24.205,93.019,0.38,11,0.587,1,0.464,4,0.909,Atmosphere,Everything
2410,0.0,9.51108,1.0,-21.657,81.058,0.56,1,0.0,1,0.0,4,1.0,Atmosphere,Fortunate
2411,9.51108,28.12153,0.747,-5.434,81.031,0.513,6,0.609,1,0.484,4,1.0,Atmosphere,Fortunate
2412,37.63261,9.65032,0.191,-4.661,80.949,0.653,4,0.023,1,0.166,4,1.0,Atmosphere,Fortunate
2413,47.28293,58.43788,0.114,-4.95,80.966,0.682,11,0.492,1,0.459,4,1.0,Atmosphere,Fortunate
2414,105.7208,57.8437,0.303,-4.659,80.977,0.588,6,0.716,1,0.548,4,1.0,Atmosphere,Fortunate
2415,163.56451,16.3151,0.109,-4.355,80.929,0.637,6,0.05,1,0.371,4,1.0,Atmosphere,Fortunate
2416,179.8796,23.69781,0.048,-5.016,81.038,0.731,6,0.762,1,0.546,4,1.0,Atmosphere,Fortunate
2417,203.57742,12.51592,0.93,-29.413,81.067,0.725,11,0.022,1,0.389,4,1.0,Atmosphere,Fortunate
2418,0.0,22.4461,1.0,-5.871,91.036,0.889,10,0.082,0,0.454,4,0.935,Atmosphere,Perfect
2419,22.4461,47.46425,0.505,-5.004,91.026,0.768,10,0.0,0,0.185,4,0.986,Atmosphere,Perfect
2420,69.91035,15.8361,0.082,-4.578,91.103,0.81,10,0.265,0,0.422,4,1.0,Atmosphere,Perfect
2421,85.74645,22.42033,0.439,-4.773,91.117,0.777,8,0.379,1,0.436,4,0.692,Atmosphere,Perfect
2422,108.16678,15.82411,0.248,-4.705,91.033,0.797,0,0.329,0,0.384,4,1.0,Atmosphere,Perfect
2423,123.99089,13.84268,0.052,-4.407,91.119,0.818,1,0.826,0,0.583,4,1.0,Atmosphere,Perfect
2424,137.83356,19.77519,0.165,-4.628,91.157,0.753,1,0.527,1,0.433,4,1.0,Atmosphere,Perfect
2425,157.60876,34.299,0.438,-4.568,91.01,0.789,10,0.658,0,0.744,4,0.267,Atmosphere,Perfect
2426,191.90775,15.17683,0.71,-6.112,91.066,0.909,10,0.432,0,0.457,4,0.467,Atmosphere,Perfect
2427,207.08458,9.10208,0.382,-4.685,90.826,0.501,0,0.244,0,0.572,4,1.0,Atmosphere,Perfect
2428,0.0,9.84649,1.0,-23.118,95.683,0.52,9,0.0,0,0.0,4,1.0,Atmosphere,Seismic Waves
2429,9.84649,9.3467,0.646,-11.895,96.256,0.76,9,0.0,0,0.0,4,1.0,Atmosphere,Seismic Waves
2430,19.19319,19.83112,0.837,-8.309,88.264,0.625,9,0.589,0,0.546,1,0.739,Atmosphere,Seismic Waves
2431,39.0243,25.34956,0.375,-7.468,84.028,0.598,5,0.062,1,0.399,1,0.875,Atmosphere,Seismic Waves
2432,64.37386,16.8674,0.298,-6.851,85.832,0.501,5,0.0,1,0.0,1,1.0,Atmosphere,Seismic Waves
2433,81.24126,20.16507,0.733,-10.131,80.136,0.48,9,0.0,0,0.0,1,0.875,Atmosphere,Seismic Waves
2434,101.40633,12.13315,0.646,-8.281,78.553,0.549,4,0.0,1,0.0,1,0.545,Atmosphere,Seismic Waves
2435,113.53948,26.8083,0.011,-7.142,80.896,0.569,5,0.055,1,0.149,1,1.0,Atmosphere,Seismic Waves
2436,140.34778,63.20984,0.105,-6.578,83.52,0.442,9,0.695,1,0.609,1,0.687,Atmosphere,Seismic Waves
2437,203.55762,23.21734,0.163,-5.94,86.01,0.391,9,0.0,1,0.0,1,0.778,Atmosphere,Seismic Waves
2438,226.77496,10.73171,0.143,-7.002,87.458,0.319,2,0.0,1,0.0,1,1.0,Atmosphere,Seismic Waves
2439,0.0,22.64039,1.0,-4.805,99.184,0.569,1,0.358,0,0.362,5,0.52,Atmosphere,Sep Seven Game Show Theme
2440,22.64039,24.55042,0.888,-5.301,100.388,0.72,1,0.68,1,0.59,5,0.35,Atmosphere,Sep Seven Game Show Theme
2441,47.19081,14.51653,0.074,-3.606,98.665,0.546,10,0.101,0,0.44,3,0.737,Atmosphere,Sep Seven Game Show Theme
2442,61.70735,32.38785,0.544,-4.814,100.441,0.637,7,0.418,1,0.463,3,1.0,Atmosphere,Sep Seven Game Show Theme
2443,94.0952,9.01738,0.086,-4.691,99.515,0.664,2,0.116,1,0.426,3,0.846,Atmosphere,Sep Seven Game Show Theme
2444,103.11258,26.90967,0.297,-4.84,100.875,0.669,11,0.068,0,0.359,4,0.846,Atmosphere,Sep Seven Game Show Theme
2445,130.02226,12.17914,0.151,-4.371,98.516,0.533,1,0.228,1,0.281,4,0.462,Atmosphere,Sep Seven Game Show Theme
2446,142.20139,12.70356,0.377,-4.889,99.681,0.683,5,0.295,1,0.483,4,1.0,Atmosphere,Sep Seven Game Show Theme
2447,154.90495,51.00947,0.208,-4.893,100.007,0.67,6,0.145,1,0.461,4,0.068,Atmosphere,Sep Seven Game Show Theme
2448,205.91443,14.39343,0.177,-6.817,100.016,0.835,1,0.021,1,0.344,4,1.0,Atmosphere,Sep Seven Game Show Theme
2449,220.30786,28.65214,0.694,-7.222,100.232,0.962,7,0.138,1,0.439,4,1.0,Atmosphere,Sep Seven Game Show Theme
2450,0.0,13.07989,1.0,-18.6,82.888,0.55,1,0.0,1,0.0,4,1.0,Atmosphere,The Last to Say
2451,13.07989,50.59462,0.797,-10.107,83.061,0.605,2,0.052,1,0.348,4,1.0,Atmosphere,The Last to Say
2452,63.6745,41.95797,0.234,-8.575,83.026,0.639,6,0.527,0,0.5,4,1.0,Atmosphere,The Last to Say
2453,105.63247,22.37291,0.496,-11.035,83.181,0.548,6,0.171,0,0.352,4,0.591,Atmosphere,The Last to Say
2454,128.00539,27.49412,0.51,-10.095,83.022,0.599,2,0.406,1,0.443,4,0.812,Atmosphere,The Last to Say
2455,155.4995,18.77887,0.434,-8.322,83.283,0.658,2,0.052,1,0.35,4,1.0,Atmosphere,The Last to Say
2456,174.27837,27.49148,0.014,-10.252,83.028,0.569,2,0.0,1,0.0,4,1.0,Atmosphere,The Last to Say
2457,201.76984,39.80885,0.392,-11.306,83.015,0.612,6,0.592,0,0.582,4,1.0,Atmosphere,The Last to Say
2458,241.5787,14.7813,0.892,-29.489,81.462,0.175,7,0.075,1,0.418,4,1.0,Atmosphere,The Last to Say
2459,0.0,8.46197,1.0,-10.544,78.666,0.28,7,0.693,0,0.644,5,1.0,Atmosphere,Trying To Find A Balance
2460,8.46197,32.21239,0.762,-11.831,82.927,0.359,3,0.332,1,0.464,4,0.842,Atmosphere,Trying To Find A Balance
2461,40.67436,26.04074,0.846,-0.254,83.678,0.52,1,0.188,1,0.218,4,1.0,Atmosphere,Trying To Find A Balance
2462,66.7151,54.08735,0.239,-0.372,83.929,0.545,2,0.089,1,0.228,4,0.973,Atmosphere,Trying To Find A Balance
2463,120.80245,97.8119,0.02,-0.428,84.026,0.578,0,0.292,0,0.311,4,0.884,Atmosphere,Trying To Find A Balance
2464,218.61436,38.70564,0.829,-13.826,81.586,0.294,7,0.425,0,0.539,4,0.894,Atmosphere,Trying To Find A Balance
2465,0.0,11.5076,1.0,-17.538,146.093,0.319,0,0.0,1,0.0,4,1.0,Augustana,Boston
2466,11.5076,26.74276,0.016,-15.442,146.321,0.2,0,0.692,1,0.71,4,1.0,Augustana,Boston
2467,38.25036,24.08237,0.301,-10.741,147.026,0.291,0,0.315,1,0.595,4,1.0,Augustana,Boston
2468,62.33272,40.39533,0.656,-7.101,147.15,0.299,0,0.695,1,0.709,4,0.644,Augustana,Boston
2469,102.72805,27.07147,0.516,-2.906,146.857,0.191,0,0.383,1,0.487,4,0.935,Augustana,Boston
2470,129.79951,55.40422,0.154,-2.31,147.027,0.179,0,1.0,1,0.798,4,0.962,Augustana,Boston
2471,185.20375,11.3852,0.911,-9.174,148.241,0.21,0,0.853,1,0.831,4,1.0,Augustana,Boston
2472,196.58894,25.77845,0.933,-2.003,146.605,0.097,0,0.939,1,0.782,4,0.984,Augustana,Boston
2473,222.3674,23.56593,1.0,-17.846,142.17,0.237,0,0.0,1,0.0,4,1.0,Augustana,Boston
2474,0.0,4.34103,1.0,-11.803,119.622,0.336,5,0.251,1,0.678,4,1.0,Ava Max,Torn
2475,4.34103,31.21202,0.749,-6.504,125.089,0.627,9,0.286,0,0.481,4,1.0,Ava Max,Torn
2476,35.55305,30.68015,0.567,-3.729,125.004,0.468,0,0.713,1,0.481,4,1.0,Ava Max,Torn
2477,66.2332,34.83682,0.792,-5.632,125.01,0.555,0,0.804,1,0.579,4,0.972,Ava Max,Torn
2478,101.07002,31.21894,0.334,-3.452,125.048,0.439,2,0.326,0,0.288,4,1.0,Ava Max,Torn
2479,132.28896,8.6256,0.929,-9.155,125.342,0.329,3,0.083,1,0.538,4,1.0,Ava Max,Torn
2480,140.91457,21.59216,0.912,-5.377,125.587,0.491,2,0.741,0,0.735,4,1.0,Ava Max,Torn
2481,162.50673,26.40839,0.528,-2.785,125.081,0.311,5,0.183,1,0.235,4,1.0,Ava Max,Torn
2482,188.91512,9.09073,0.091,-4.014,123.219,0.175,0,0.0,1,0.0,4,0.9,Ava Max,Torn
2483,0.0,20.18718,1.0,-21.999,125.453,0.109,7,0.356,0,0.379,4,1.0,Avenged Sevenfold,Sidewinder
2484,20.18718,32.15479,1.0,-3.557,123.182,0.436,2,0.792,0,0.647,4,1.0,Avenged Sevenfold,Sidewinder
2485,52.34198,58.9567,0.677,-3.448,123.141,0.299,2,0.531,0,0.6,4,1.0,Avenged Sevenfold,Sidewinder
2486,111.29868,25.81886,0.612,-3.271,123.415,0.232,5,0.627,1,0.609,4,1.0,Avenged Sevenfold,Sidewinder
2487,137.11754,13.65268,0.089,-3.24,122.78,0.185,1,0.005,1,0.351,4,1.0,Avenged Sevenfold,Sidewinder
2488,150.77022,27.14437,0.201,-2.998,123.445,0.119,3,0.9,0,0.64,4,1.0,Avenged Sevenfold,Sidewinder
2489,177.9146,10.35431,0.394,-2.943,122.573,0.152,0,0.227,1,0.473,4,1.0,Avenged Sevenfold,Sidewinder
2490,188.2689,26.82055,0.155,-3.989,123.069,0.202,8,0.074,0,0.234,4,1.0,Avenged Sevenfold,Sidewinder
2491,215.08945,20.0037,0.84,-4.38,122.925,0.362,4,0.166,0,0.351,4,1.0,Avenged Sevenfold,Sidewinder
2492,235.09315,34.5718,0.526,-2.842,123.266,0.253,5,0.396,1,0.293,4,0.938,Avenged Sevenfold,Sidewinder
2493,269.66495,15.18702,0.171,-2.196,123.328,0.119,3,0.338,0,0.611,4,1.0,Avenged Sevenfold,Sidewinder
2494,284.85196,14.6411,0.994,-10.027,123.322,0.165,2,0.0,1,0.0,4,1.0,Avenged Sevenfold,Sidewinder
2495,299.49307,66.15402,0.955,-3.976,123.168,0.28,2,0.655,0,0.626,4,1.0,Avenged Sevenfold,Sidewinder
2496,365.6471,47.26817,0.204,-6.013,123.225,0.488,2,0.698,0,0.539,4,1.0,Avenged Sevenfold,Sidewinder
2497,412.91528,8.73807,1.0,-29.228,123.236,0.473,7,0.111,1,0.282,4,1.0,Avenged Sevenfold,Sidewinder
2498,0.0,5.66638,1.0,-19.242,176.459,0.285,10,0.515,0,0.665,4,1.0,Aventura,Volví
2499,5.66638,21.09922,0.985,-10.863,173.963,0.348,1,0.667,1,0.769,4,1.0,Aventura,Volví
2500,26.7656,20.15194,1.0,-2.926,175.816,0.672,10,0.581,0,0.68,4,1.0,Aventura,Volví
2501,46.91754,25.56993,0.465,-2.32,175.957,0.728,10,0.0,0,0.24,4,1.0,Aventura,Volví
2502,72.48748,35.45111,0.112,-3.534,176.12,0.675,1,0.4,1,0.444,4,1.0,Aventura,Volví
2503,107.93859,50.45982,0.26,-3.258,175.996,0.645,1,0.366,1,0.388,4,1.0,Aventura,Volví
2504,158.3984,13.28715,0.585,-4.885,176.451,0.745,8,0.505,1,0.645,4,1.0,Aventura,Volví
2505,171.68556,11.41664,0.437,-5.055,174.664,0.581,1,0.584,1,0.578,4,1.0,Aventura,Volví
2506,183.10219,20.46218,0.62,-2.785,175.873,0.684,10,0.527,0,0.597,4,1.0,Aventura,Volví
2507,203.56438,11.59619,0.233,-3.322,175.816,0.733,10,0.426,0,0.502,4,1.0,Aventura,Volví
2508,215.16057,14.96487,0.923,-5.38,175.318,0.368,8,0.351,1,0.376,4,1.0,Aventura,Volví
2509,0.0,4.56998,1.0,-13.791,124.461,0.783,0,0.0,0,0.0,4,1.0,Avicii,Hey Brother
2510,4.56998,17.30916,0.907,-7.246,125.849,0.371,7,0.7,0,0.752,4,1.0,Avicii,Hey Brother
2511,21.87914,9.61175,0.465,-5.847,124.491,0.431,7,0.432,0,0.453,4,1.0,Avicii,Hey Brother
2512,31.4909,29.74379,0.782,-7.337,124.812,0.33,7,0.689,0,0.681,4,0.873,Avicii,Hey Brother
2513,61.23469,31.27653,0.713,-4.794,125.062,0.214,7,0.407,0,0.608,4,0.898,Avicii,Hey Brother
2514,92.51122,15.42306,0.796,-3.614,125.06,0.242,7,0.688,0,0.705,4,1.0,Avicii,Hey Brother
2515,107.93428,32.59876,0.639,-3.584,125.066,0.352,7,0.865,0,0.917,4,0.97,Avicii,Hey Brother
2516,140.53304,19.57963,0.845,-6.51,124.98,0.363,7,0.638,0,0.642,4,1.0,Avicii,Hey Brother
2517,160.11267,8.15845,0.241,-6.339,125.161,0.321,10,0.104,1,0.507,4,1.0,Avicii,Hey Brother
2518,168.27113,26.85729,0.734,-4.818,124.986,0.244,10,0.328,1,0.508,4,1.0,Avicii,Hey Brother
2519,195.12842,20.79275,0.674,-3.328,125.032,0.265,7,0.782,0,0.747,4,1.0,Avicii,Hey Brother
2520,215.92117,33.19407,0.318,-3.633,125.078,0.356,7,0.86,0,0.752,4,1.0,Avicii,Hey Brother
2521,249.11525,5.97809,1.0,-28.807,0.0,0.0,0,0.0,1,0.0,4,1.0,Avicii,Hey Brother
2522,0.0,9.90341,1.0,-5.985,126.231,0.325,4,0.037,1,0.485,4,0.947,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit
2523,9.90341,12.17337,1.0,-9.076,128.656,0.501,9,0.306,1,0.42,4,1.0,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit
2524,22.07678,47.40597,0.788,-3.574,128.001,0.344,6,0.751,0,0.798,4,1.0,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit
2525,69.48275,32.25979,0.208,-2.853,128.096,0.255,9,0.377,1,0.511,4,1.0,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit
2526,101.74254,13.60172,0.931,-5.802,128.002,0.287,2,0.0,1,0.0,4,1.0,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit
2527,115.34427,13.69732,0.687,-4.482,128.011,0.365,9,0.53,1,0.586,4,1.0,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit
2528,129.0416,46.07188,0.368,-3.427,127.992,0.209,9,0.273,1,0.522,4,1.0,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit
2529,175.11346,12.64671,0.729,-3.813,128.084,0.305,6,0.033,0,0.45,4,1.0,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit
2530,187.76018,20.55982,0.625,-2.817,127.598,0.143,9,0.488,1,0.509,4,1.0,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit
2531,0.0,8.97588,1.0,-15.755,124.111,0.384,2,0.0,1,0.0,4,1.0,Avicii,Wake Me Up
2532,8.97588,30.73072,0.969,-6.427,124.619,0.377,2,0.568,1,0.589,4,1.0,Avicii,Wake Me Up
2533,39.70659,29.61234,0.429,-5.056,124.147,0.335,2,0.122,1,0.441,4,1.0,Avicii,Wake Me Up
2534,69.31893,17.31636,0.818,-7.195,124.317,0.25,2,0.0,1,0.0,4,1.0,Avicii,Wake Me Up
2535,86.63529,28.06173,0.771,-6.099,123.999,0.275,2,0.359,1,0.502,4,0.816,Avicii,Wake Me Up
2536,114.69702,20.34509,0.692,-6.688,123.841,0.296,2,0.475,1,0.596,4,1.0,Avicii,Wake Me Up
2537,135.04211,13.52192,0.583,-5.395,124.321,0.349,2,0.709,1,0.656,4,1.0,Avicii,Wake Me Up
2538,148.56403,20.93393,0.11,-4.924,124.031,0.344,7,0.044,1,0.561,4,0.806,Avicii,Wake Me Up
2539,169.49796,8.28147,0.79,-3.931,122.961,0.287,7,0.066,1,0.568,3,1.0,Avicii,Wake Me Up
2540,177.77943,18.20676,0.73,-3.916,123.231,0.209,2,0.372,1,0.469,3,0.52,Avicii,Wake Me Up
2541,195.98619,14.50895,0.608,-6.364,124.102,0.237,2,0.0,1,0.0,5,0.421,Avicii,Wake Me Up
2542,210.49513,36.93153,0.798,-5.85,123.959,0.268,2,0.25,1,0.447,4,0.512,Avicii,Wake Me Up
2543,0.0,4.42668,1.0,-12.101,171.957,0.243,1,0.0,1,0.0,4,0.9,Avril Lavigne,"Basketcase - Live at The Point, Dublin, Ireland - March 2003"
2544,4.42668,26.17145,1.0,-5.993,172.267,0.417,8,0.548,1,0.397,4,1.0,Avril Lavigne,"Basketcase - Live at The Point, Dublin, Ireland - March 2003"
2545,30.59813,7.33194,0.374,-6.913,173.09,0.516,8,0.051,1,0.326,4,1.0,Avril Lavigne,"Basketcase - Live at The Point, Dublin, Ireland - March 2003"
2546,37.93007,56.67121,0.666,-3.244,172.124,0.252,8,0.893,1,0.69,4,1.0,Avril Lavigne,"Basketcase - Live at The Point, Dublin, Ireland - March 2003"
2547,94.60128,18.7999,0.186,-3.808,175.128,0.249,8,0.554,1,0.571,4,1.0,Avril Lavigne,"Basketcase - Live at The Point, Dublin, Ireland - March 2003"
2548,113.40118,14.82968,0.455,-5.38,178.439,0.233,8,0.284,1,0.565,4,1.0,Avril Lavigne,"Basketcase - Live at The Point, Dublin, Ireland - March 2003"
2549,128.23087,17.83241,0.292,-3.58,178.192,0.303,8,0.177,1,0.346,4,1.0,Avril Lavigne,"Basketcase - Live at The Point, Dublin, Ireland - March 2003"
2550,146.06326,8.5821,0.403,-2.462,181.779,0.188,8,0.646,1,0.62,4,1.0,Avril Lavigne,"Basketcase - Live at The Point, Dublin, Ireland - March 2003"
2551,154.64537,21.69134,0.719,-4.458,181.307,0.21,8,0.557,1,0.501,4,0.952,Avril Lavigne,"Basketcase - Live at The Point, Dublin, Ireland - March 2003"
2552,176.33672,8.12995,1.0,-5.717,184.152,0.071,3,0.0,1,0.0,4,0.769,Avril Lavigne,"Basketcase - Live at The Point, Dublin, Ireland - March 2003"
2553,0.0,13.36557,1.0,-14.979,78.12,0.62,0,0.0,1,0.0,4,1.0,Avril Lavigne,Complicated
2554,13.36557,13.07834,0.242,-8.718,77.959,0.579,0,0.0,1,0.0,4,1.0,Avril Lavigne,Complicated
2555,26.44392,62.31562,0.377,-6.892,78.016,0.55,5,0.625,1,0.467,4,1.0,Avril Lavigne,Complicated
2556,88.75954,32.30781,0.471,-7.865,78.057,0.632,5,0.331,1,0.278,4,1.0,Avril Lavigne,Complicated
2557,121.06735,31.5502,0.132,-4.406,78.057,0.457,0,0.099,1,0.42,4,1.0,Avril Lavigne,Complicated
2558,152.61755,83.94002,0.47,-4.421,78.003,0.471,5,0.249,1,0.222,4,1.0,Avril Lavigne,Complicated
2559,236.55757,7.9491,0.949,-12.489,79.371,0.126,3,0.0,1,0.0,4,1.0,Avril Lavigne,Complicated
2560,0.0,6.22875,1.0,-16.081,157.155,0.52,1,0.0,1,0.0,4,1.0,Avril Lavigne,Contagious
